# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       3.987120135370e+11       2.508075919575e-12       4.754147229388e-21       1.162346961792e-06       3.430230094006e+17       1.414354537693e+04       3.547308557729e-08       5.639201455801e+15       6.710817712784e-07       6.953706529826e+34       1.574799549208e+26       8.448767845731e+26       1.271859686767e+22       6.334645306189e-13       5.336276616117e+33       2.543719373533e+22       1.266929061238e-12       1.067255323223e+34       3.454201677129e-08       1.012291325820e+32       1.176647849783e+35       1.176647849783e+35       3.922159465863e+34      -1.349737050952e+41       6.239242505927e-05       1.810057678948e-01 
       3.959404305233e+11       2.525632451012e-12       4.820938243719e-21       1.170483301394e-06       3.382706451175e+17       1.414354537692e+04       3.572139717631e-08       5.600001445678e+15       6.757793436653e-07       6.762362938639e+34       1.542186404345e+26       8.273798980769e+26       1.245520242975e+22       6.334645306189e-13       5.189439483012e+33       2.491040485949e+22       1.266929061238e-12       1.037887896602e+34       3.454201677129e-08       9.844363312532e+31       1.144270293482e+35       1.144270293482e+35       3.814234278887e+34      -1.303472331371e+41       6.247120337740e-05       1.807775135320e-01 
       3.931881137272e+11       2.543311878170e-12       4.888667605009e-21       1.178677848657e-06       3.335841218004e+17       1.414354537691e+04       3.597144695653e-08       5.561073928177e+15       6.805097990588e-07       6.576284506361e+34       1.510248657960e+26       8.102453615028e+26       1.219726273111e+22       6.334645306189e-13       5.046642834538e+33       2.439452546221e+22       1.266929061238e-12       1.009328566908e+34       3.454201677129e-08       9.573478163570e+31       1.112783663174e+35       1.112783663174e+35       3.709278845203e+34      -1.258793420134e+41       6.254998169556e-05       1.805498341179e-01 
       3.904549292226e+11       2.561115061317e-12       4.957348496092e-21       1.186928784591e-06       3.289625272649e+17       1.414354537690e+04       3.622324708521e-08       5.522417009109e+15       6.852733676399e-07       6.395326352790e+34       1.478972322958e+26       7.934656708033e+26       1.194466480740e+22       6.334645306189e-13       4.907775489582e+33       2.388932961480e+22       1.266929061238e-12       9.815550979165e+33       3.454201677129e-08       9.310046900817e+31       1.082163443445e+35       1.082163443445e+35       3.607211446772e+34      -1.215645960745e+41       6.262876001375e-05       1.803227274828e-01 
       3.877407440144e+11       2.579042866747e-12       5.026994285013e-21       1.195236109197e-06       3.244049619642e+17       1.414354537689e+04       3.647680981479e-08       5.484028807453e+15       6.900702812008e-07       6.219347584358e+34       1.448343701911e+26       7.770334773354e+26       1.169729803371e+22       6.334645306189e-13       4.772729326376e+33       2.339459606741e+22       1.266929061238e-12       9.545458652752e+33       3.454201677129e-08       9.053864417348e+31       1.052385793470e+35       1.052385793470e+35       3.507952614171e+34      -1.173977459874e+41       6.270753833199e-05       1.800961914680e-01 
       3.850454260321e+11       2.597096166814e-12       5.097618527620e-21       1.203603460453e-06       3.199105388143e+17       1.414354537689e+04       3.673214748347e-08       5.445907455262e+15       6.949007731565e-07       6.048211184435e+34       1.418349381056e+26       7.609415846417e+26       1.145505407607e+22       6.334645306189e-13       4.641399198313e+33       2.291010815214e+22       1.266929061238e-12       9.282798396626e+33       3.454201677129e-08       8.804731250122e+31       1.023427528444e+35       1.023427528444e+35       3.411425064722e+34      -1.133737223499e+41       6.278631665026e-05       1.798702239257e-01 
       3.823688441232e+11       2.615275839982e-12       5.169234970209e-21       1.212029019371e-06       3.154783830210e+17       1.414354537688e+04       3.698927251584e-08       5.408051097576e+15       6.997650785557e-07       5.881783906648e+34       1.388976224419e+26       7.451829452995e+26       1.121782684408e+22       6.334645306189e-13       4.513682852084e+33       2.243565368816e+22       1.266929061238e-12       9.027365704168e+33       3.454201677129e-08       8.562453424676e+31       9.952661015357e+34       9.952661015357e+34       3.317553642316e+34      -1.094876295228e+41       6.286509496857e-05       1.796448227187e-01 
       3.797108680469e+11       2.633582770862e-12       5.241857552198e-21       1.220512785949e-06       3.111076319101e+17       1.414354537687e+04       3.724819742343e-08       5.370457892325e+15       7.046634340926e-07       5.719936171134e+34       1.360211368065e+26       7.297506578336e+26       1.098551244439e+22       6.334645306189e-13       4.389480848060e+33       2.197102488877e+22       1.266929061238e-12       8.778961696120e+33       3.454201677129e-08       8.326842304099e+31       9.678795863269e+34       9.678795863269e+34       3.226265258897e+34      -1.057347396738e+41       6.294387328692e-05       1.794199857206e-01 
       3.770713684675e+11       2.652017850259e-12       5.315500408839e-21       1.229056579177e-06       3.067974347588e+17       1.414354537686e+04       3.750893480538e-08       5.333126010250e+15       7.095960781180e-07       5.562541963648e+34       1.332042214465e+26       7.146379636943e+26       1.075800913520e+22       6.334645306189e-13       4.268696482871e+33       2.151601827041e+22       1.266929061238e-12       8.537392965742e+33       3.454201677129e-08       8.097714442162e+31       9.412466597459e+34       9.412466597459e+34       3.137488837558e+34      -1.021104870260e+41       6.302265160531e-05       1.791957108157e-01 
       3.744502169488e+11       2.670581975211e-12       5.390177873971e-21       1.237660399056e-06       3.025469526309e+17       1.414354537685e+04       3.777149734900e-08       5.296053634802e+15       7.145632506514e-07       5.409478737455e+34       1.304456426975e+26       6.998382442974e+26       1.053521728176e+22       6.334645306189e-13       4.151235714112e+33       2.107043456352e+22       1.266929061238e-12       8.302471428224e+33       3.454201677129e-08       7.874891440483e+31       9.153465854625e+34       9.153465854625e+34       3.051155257199e+34      -9.861046230270e+40       6.310142992374e-05       1.789719958986e-01 
       3.718472859472e+11       2.689276049037e-12       5.465904482808e-21       1.246324245585e-06       2.983553582129e+17       1.414354537684e+04       3.803589783042e-08       5.259238962064e+15       7.195651933923e-07       5.260627317909e+34       1.277441924436e+26       6.853450181255e+26       1.031703931267e+22       6.334645306189e-13       4.037007087120e+33       2.063407862534e+22       1.266929061238e-12       8.074014174241e+33       3.454201677129e-08       7.658199809628e+31       8.901591977436e+34       8.901591977436e+34       2.967197298709e+34      -9.523040736331e+40       6.318020824220e-05       1.787488388748e-01 
       3.692624488055e+11       2.708100981381e-12       5.542694974770e-21       1.255048118765e-06       2.942218356533e+17       1.414354537683e+04       3.830214911521e-08       5.222680200656e+15       7.246021497322e-07       5.115871809664e+34       1.250986875883e+26       6.711519378896e+26       1.010337967717e+22       6.334645306189e-13       3.925921663773e+33       2.020675935435e+22       1.266929061238e-12       7.851843327546e+33       3.454201677129e-08       7.447470834035e+31       8.656648857519e+34       8.656648857519e+34       2.885549592631e+34      -9.196621002289e+40       6.325898656071e-05       1.785262376600e-01 
       3.666955797472e+11       2.727057688251e-12       5.620564296351e-21       1.263833837584e-06       2.901455804036e+17       1.414354537683e+04       3.857026415900e-08       5.186375571650e+15       7.296743647663e-07       4.975099506445e+34       1.225079695362e+26       6.572527877491e+26       9.894144803323e+21       6.334645306189e-13       3.817892953237e+33       1.978828960665e+22       1.266929061238e-12       7.635785906473e+33       3.454201677129e-08       7.242540440650e+31       8.418445782775e+34       8.418445782775e+34       2.806148568266e+34      -8.881389904917e+40       6.333776487926e-05       1.783041901802e-01 
       3.641465538701e+11       2.746147092069e-12       5.699527604029e-21       1.272679583053e-06       2.861257990619e+17       1.414354537682e+04       3.884025600809e-08       5.150323308487e+15       7.347820853055e-07       4.838200803287e+34       1.199709036859e+26       6.436414805898e+26       9.689243056983e+21       6.334645306189e-13       3.712836844626e+33       1.937848611397e+22       1.266929061238e-12       7.425673689253e+33       3.454201677129e-08       7.043249071178e+31       8.186797288883e+34       8.186797288883e+34       2.728932404174e+34      -8.576963933117e+40       6.341654319784e-05       1.780826943718e-01 
       3.616152471400e+11       2.765370121714e-12       5.779600267213e-21       1.281588993152e-06       2.821617092184e+17       1.414354537681e+04       3.911213780013e-08       5.114521656885e+15       7.399255598882e-07       4.705069111200e+34       1.174863789327e+26       6.303120553579e+26       9.488584701708e+21       6.334645306189e-13       3.610671541518e+33       1.897716940342e+22       1.266929061238e-12       7.221343083037e+33       3.454201677129e-08       6.849441557857e+31       7.961523014905e+34       7.961523014905e+34       2.653840980042e+34      -8.282972721339e+40       6.349532151647e-05       1.778617481814e-01 
       3.591015363853e+11       2.784727712566e-12       5.860797871240e-21       1.290560248890e-06       2.782525393029e+17       1.414354537680e+04       3.938592276471e-08       5.078968874758e+15       7.451050387929e-07       4.575600774183e+34       1.150533071824e+26       6.172586744494e+26       9.292081859439e+21       6.334645306189e-13       3.511317498263e+33       1.858416371888e+22       1.266929061238e-12       7.022634996525e+33       3.454201677129e-08       6.660967002642e+31       7.742447562853e+34       7.742447562853e+34       2.580815829874e+34      -7.999058598994e+40       6.357409983514e-05       1.776413495660e-01 
       3.566052992902e+11       2.804220806554e-12       5.943136220403e-21       1.299593350268e-06       2.743975284351e+17       1.414354537679e+04       3.966162422404e-08       5.043663232129e+15       7.503207740496e-07       4.449694988511e+34       1.126706228744e+26       6.044756211535e+26       9.099648472019e+21       6.334645306189e-13       3.414697358049e+33       1.819929694404e+22       1.266929061238e-12       6.829394716098e+33       3.454201677129e-08       6.477678659713e+31       7.529400361129e+34       7.529400361129e+34       2.509800096472e+34      -7.724876155310e+40       6.365287815384e-05       1.774214964923e-01 
       3.541264143894e+11       2.823850352201e-12       6.026631341031e-21       1.308690116275e-06       2.705959262759e+17       1.414354537678e+04       3.993925559359e-08       5.008603011048e+15       7.555730194529e-07       4.327253724253e+34       1.103372825154e+26       5.919572971492e+26       8.911200263501e+21       6.334645306189e-13       3.320735892677e+33       1.782240052700e+22       1.266929061238e-12       6.641471785354e+33       3.454201677129e-08       6.299433821224e+31       7.322215531713e+34       7.322215531713e+34       2.440738487161e+34      -7.460091819104e+40       6.373165647259e-05       1.772021869375e-01 
       3.516647610620e+11       2.843617304666e-12       6.111299484606e-21       1.317852365901e-06       2.668469928820e+17       1.414354537677e+04       4.021883038272e-08       4.973786505506e+15       7.608620305739e-07       4.208181648947e+34       1.080522642219e+26       5.796982200530e+26       8.726654703246e+21       6.334645306189e-13       3.229359943985e+33       1.745330940649e+22       1.266929061238e-12       6.458719887970e+33       3.454201677129e-08       6.126093706189e+31       7.120731761014e+34       7.120731761014e+34       2.373577230746e+34      -7.204383452960e+40       6.381043479139e-05       1.769834188884e-01 
