# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       7.565213307992e+13       1.321839793920e-14       1.320531957106e-25       6.126356311142e-09       1.234943144446e+22       1.414308953673e+04       1.869489855862e-10       1.069954891794e+18       3.536825123898e-09       9.012884037369e+43       1.075748751656e+33       5.771370373865e+33       8.688099199729e+28       6.334645306189e-13       6.916490094326e+42       8.688099199729e+28       6.334645306189e-13       6.916490094326e+42       8.688099199729e+28       6.334645306189e-13       6.916490094326e+42       3.454055557132e-08       1.312057719508e+41       1.525084570014e+44       1.525084570014e+44       5.083615233153e+43      -3.319391285135e+52       3.151837658987e-06       3.583914038907e+00 
       7.512624933457e+13       1.331092672478e-14       1.339084110571e-25       6.168193067424e-09       1.217833797426e+22       1.414308953673e+04       1.882576284853e-10       1.062517270897e+18       3.561582899765e-09       8.764878518120e+43       1.053470646553e+33       5.651848788941e+33       8.508173927383e+28       6.334645306189e-13       6.726170579494e+42       8.508173927383e+28       6.334645306189e-13       6.726170579494e+42       8.508173927383e+28       6.334645306189e-13       6.726170579494e+42       3.454055557132e-08       1.275954119965e+41       1.483119158153e+44       1.483119158153e+44       4.943730526955e+43      -3.205613044399e+52       3.230633600461e-06       3.496501501373e+00 
       7.460402118627e+13       1.340410321185e-14       1.357896903241e-25       6.211848813109e-09       1.200961489461e+22       1.414308953673e+04       1.895754318847e-10       1.055131351437e+18       3.586513980064e-09       8.523697311413e+43       1.031653907514e+33       5.534802423651e+33       8.331974798452e+28       6.334645306189e-13       6.541088044291e+42       8.331974798452e+28       6.334645306189e-13       6.541088044291e+42       8.331974798452e+28       6.334645306189e-13       6.541088044291e+42       3.454055557132e-08       1.240843975116e+41       1.442308499168e+44       1.442308499168e+44       4.807694997009e+43      -3.095734762106e+52       3.309429541936e-06       3.413251465626e+00 
       7.408542322370e+13       1.349793193434e-14       1.376973996834e-25       6.255504558794e-09       1.184322936526e+22       1.414308953673e+04       1.909024599079e-10       1.047796774019e+18       3.611619577924e-09       8.289152634162e+43       1.010288979926e+33       5.420180017695e+33       8.159424646764e+28       6.334645306189e-13       6.361098383916e+42       8.159424646764e+28       6.334645306189e-13       6.361098383916e+42       8.159424646764e+28       6.334645306189e-13       6.361098383916e+42       3.454055557132e-08       1.206699948290e+41       1.402620817981e+44       1.402620817981e+44       4.675402726390e+43      -2.989622760007e+52       3.388225483411e-06       3.333873524565e+00 
       7.357043021222e+13       1.359241745788e-14       1.396319104516e-25       6.299160304479e-09       1.167914900095e+22       1.414308953673e+04       1.922387771273e-10       1.040513181747e+18       3.636900914969e-09       8.061061870468e+43       9.893665070487e+32       5.307931372344e+33       7.990447904210e+28       6.334645306189e-13       6.186061458870e+42       7.990447904210e+28       6.334645306189e-13       6.186061458870e+42       7.990447904210e+28       6.334645306189e-13       6.186061458870e+42       3.454055557132e-08       1.173495455032e+41       1.364025213863e+44       1.364025213863e+44       4.546750712667e+43      -2.887147941923e+52       3.467021424885e-06       3.258103671734e+00 
       7.305901709257e+13       1.368756438008e-14       1.415935991615e-25       6.342816050164e-09       1.151734186509e+22       1.414308953673e+04       1.935844485672e-10       1.033280220205e+18       3.662359221374e-09       7.839247429430e+43       9.688773259127e+32       5.198007328452e+33       7.824970567651e+28       6.334645306189e-13       6.015840985839e+42       7.824970567651e+28       6.334645306189e-13       6.015840985839e+42       7.824970567651e+28       6.334645306189e-13       6.015840985839e+42       3.454055557132e-08       1.141204642407e+41       1.326491636373e+44       1.326491636373e+44       4.421638787703e+43      -2.788185636682e+52       3.545817366360e-06       3.185701367918e+00 
       7.255115897971e+13       1.378337733074e-14       1.435828476361e-25       6.388290785253e-09       1.135777646355e+22       1.414308953673e+04       1.949395397071e-10       1.026097537443e+18       3.687995735923e-09       7.623536606878e+43       9.488124633084e+32       5.090359744933e+33       7.662920166509e+28       6.334645306189e-13       5.850304431587e+42       7.662920166509e+28       6.334645306189e-13       5.850304431587e+42       7.662920166509e+28       6.334645306189e-13       5.850304431587e+42       3.454055557132e-08       1.109802368868e+41       1.289990861960e+44       1.289990861960e+44       4.299969539665e+43      -2.692615446447e+52       3.624613307834e-06       3.116446990354e+00 
       7.204683116158e+13       1.387986097206e-14       1.456000430625e-25       6.431946530938e-09       1.120042173855e+22       1.414308953673e+04       1.963041164851e-10       1.018964783956e+18       3.713811706074e-09       7.413761450905e+43       9.291631318561e+32       4.984941477670e+33       7.504225731025e+28       6.334645306189e-13       5.689322909767e+42       7.504225731025e+28       6.334645306189e-13       5.689322909767e+42       7.504225731025e+28       6.334645306189e-13       5.689322909767e+42       3.454055557132e-08       1.079264184685e+41       1.254494471213e+44       1.254494471213e+44       4.181648237181e+43      -2.600321100238e+52       3.703409249309e-06       3.050139607581e+00 
       7.154600909790e+13       1.397701999886e-14       1.476455780675e-25       6.477421266027e-09       1.104524706257e+22       1.414308953673e+04       1.976782453005e-10       1.011881612667e+18       3.739808388017e-09       7.209758631098e+43       9.099207261572e+32       4.881706358873e+33       7.348817761185e+28       6.334645306189e-13       5.532771080567e+42       7.348817761185e+28       6.334645306189e-13       5.532771080567e+42       7.348817761185e+28       6.334645306189e-13       5.532771080567e+42       3.454055557132e-08       1.049566312903e+41       1.219974826732e+44       1.219974826732e+44       4.066582755579e+43      -2.511190312476e+52       3.782205190783e-06       2.986595032423e+00 
       7.104866841896e+13       1.407485913885e-14       1.497198507938e-25       6.522896001115e-09       1.089222223243e+22       1.414308953673e+04       1.990619930176e-10       1.004847678915e+18       3.765987046732e-09       7.011369311369e+43       8.910768190259e+32       4.780609176861e+33       7.196628196275e+28       6.334645306189e-13       5.380527053125e+42       7.196628196275e+28       6.334645306189e-13       5.380527053125e+42       7.196628196275e+28       6.334645306189e-13       5.380527053125e+42       3.454055557132e-08       1.020685630833e+41       1.186405051606e+44       1.186405051606e+44       3.954683505163e+43      -2.425114646379e+52       3.861001132258e-06       2.925644113394e+00 
       7.055478492449e+13       1.417338315282e-14       1.518232649776e-25       6.568370736204e-09       1.074131746339e+22       1.414308953673e+04       2.004554269687e-10       9.978626404315e+17       3.792348956059e-09       6.818439026289e+43       8.726231577982e+32       4.681605656257e+33       7.047590385078e+28       6.334645306189e-13       5.232472290619e+42       7.047590385078e+28       6.334645306189e-13       5.232472290619e+42       7.047590385078e+28       6.334645306189e-13       5.232472290619e+42       3.454055557132e-08       9.925996520478e+40       1.153759008492e+44       1.153759008492e+44       3.845863361456e+43      -2.341989382033e+52       3.939797073733e-06       2.867131231126e+00 
       7.006433458242e+13       1.427259683489e-14       1.539562300272e-25       6.613845471293e-09       1.059250338335e+22       1.414308953673e+04       2.018586149575e-10       9.909261573302e+17       3.818895398751e-09       6.630817560821e+43       8.545516607178e+32       4.584652438603e+33       6.901639056684e+28       6.334645306189e-13       5.088491517981e+42       6.901639056684e+28       6.334645306189e-13       5.088491517981e+42       6.901639056684e+28       6.334645306189e-13       5.088491517981e+42       3.454055557132e-08       9.652865088749e+40       1.122011279264e+44       1.122011279264e+44       3.740037597364e+43      -2.261713388991e+52       4.018593015207e-06       2.810912971693e+00 
       6.957729352772e+13       1.437250501274e-14       1.561191611029e-25       6.661139195785e-09       1.044575102718e+22       1.414308953673e+04       2.032716252622e-10       9.840378920856e+17       3.845627666542e-09       6.448358833359e+43       8.368544133967e+32       4.489707063364e+33       6.758710291904e+28       6.334645306189e-13       4.948472632141e+42       6.758710291904e+28       6.334645306189e-13       4.948472632141e+42       6.758710291904e+28       6.334645306189e-13       4.948472632141e+42       3.454055557132e-08       9.387249353691e+40       1.091137145217e+44       1.091137145217e+44       3.637123817213e+43      -2.184189003240e+52       4.097388956682e-06       2.756856953006e+00 
       6.909363806129e+13       1.447311254783e-14       1.583124791972e-25       6.706613930874e-09       1.030103183098e+22       1.414308953673e+04       2.046945266390e-10       9.771975095190e+17       3.872547060208e-09       6.270920781994e+43       8.195236653489e+32       4.396727949342e+33       6.618741495275e+28       6.334645306189e-13       4.812306614745e+42       6.618741495275e+28       6.334645306189e-13       4.812306614745e+42       6.618741495275e+28       6.334645306189e-13       4.812306614745e+42       3.454055557132e-08       9.128942507555e+40       1.061112567829e+44       1.061112567829e+44       3.537041892591e+43      -2.109321908380e+52       4.176184898156e-06       2.704840784082e+00 
       6.861334464875e+13       1.457442433566e-14       1.605366112174e-25       6.753907655366e-09       1.015831762665e+22       1.414308953673e+04       2.061273883255e-10       9.704046767815e+17       3.899654889629e-09       6.098365253901e+43       8.025518265966e+32       4.305674376456e+33       6.481671367650e+28       6.334645306189e-13       4.679887447270e+42       6.481671367650e+28       6.334645306189e-13       4.679887447270e+42       6.481671367650e+28       6.334645306189e-13       4.679887447270e+42       3.454055557132e-08       8.877743433274e+40       1.031914170039e+44       1.031914170039e+44       3.439713899959e+43      -2.037021020879e+52       4.254980839631e-06       2.654751139932e+00 
       6.813638991932e+13       1.467644530601e-14       1.627919900684e-25       6.801201379858e-09       1.001758063629e+22       1.414308953673e+04       2.075702800438e-10       9.636590633381e+17       3.926952473856e-09       5.930557897776e+43       7.859314643456e+32       4.216506467918e+33       6.347439879349e+28       6.334645306189e-13       4.551112028483e+42       6.347439879349e+28       6.334645306189e-13       4.551112028483e+42       6.347439879349e+28       6.334645306189e-13       4.551112028483e+42       3.454055557132e-08       8.633456547877e+40       1.003519218046e+44       1.003519218046e+44       3.345064059986e+43      -1.967198379260e+52       4.333776781105e-06       2.606482937388e+00 
       6.766275066466e+13       1.477918042315e-14       1.650790547368e-25       6.848495104350e-09       9.878793466876e+21       1.414308953673e+04       2.090232720041e-10       9.569603409514e+17       3.954441141173e-09       5.767368059232e+43       7.696552997304e+32       4.129185172759e+33       6.215988243872e+28       6.334645306189e-13       4.425880094165e+42       6.215988243872e+28       6.334645306189e-13       4.425880094165e+42       6.215988243872e+28       6.334645306189e-13       4.425880094165e+42       3.454055557132e-08       8.395891650204e+40       9.759056036120e+43       9.759056036120e+43       3.253018678543e+43      -1.899769037087e+52       4.412572722580e-06       2.559938599220e+00 
       6.719240383780e+13       1.488263468612e-14       1.673982503768e-25       6.897607818246e-09       9.741929104884e+21       1.414308953673e+04       2.104864349081e-10       9.503081836658e+17       3.982122229161e-09       5.608668679066e+43       7.537162046265e+32       4.043672248735e+33       6.087258892150e+28       6.334645306189e-13       4.304094139043e+42       6.087258892150e+28       6.334645306189e-13       4.304094139043e+42       6.087258892150e+28       6.334645306189e-13       4.304094139043e+42       3.454055557132e-08       8.164863772819e+40       9.490518268458e+43       9.490518268458e+43       3.163506089326e+43      -1.834650959622e+52       4.491368664055e-06       2.515027395725e+00 
       6.672532655193e+13       1.498681312892e-14       1.697500283964e-25       6.944901542738e-09       9.606960911046e+21       1.414308953673e+04       2.119598399525e-10       9.437022677912e+17       4.009997084765e-09       5.454336194339e+43       7.381071985285e+32       3.959930245576e+33       5.961195447335e+28       6.334645306189e-13       4.185659340878e+42       5.961195447335e+28       6.334645306189e-13       4.185659340878e+42       5.961195447335e+28       6.334645306189e-13       4.185659340878e+42       3.454055557132e-08       7.940193037993e+40       9.229369794637e+43       9.229369794637e+43       3.076456598056e+43      -1.771764924016e+52       4.570164605529e-06       2.471664854420e+00 
       6.626149607938e+13       1.509172082082e-14       1.721348465453e-25       6.994014256634e-09       9.473862615167e+21       1.414308953672e+04       2.134435588321e-10       9.371422718880e+17       4.038067064358e-09       5.304250442161e+43       7.228214454929e+32       3.877922488582e+33       5.837742700110e+28       6.334645306189e-13       4.070483486631e+42       5.837742700110e+28       6.334645306189e-13       4.070483486631e+42       5.837742700110e+28       6.334645306189e-13       4.070483486631e+42       3.454055557132e-08       7.721704517652e+40       8.975407285106e+43       8.975407285106e+43       2.991802428215e+43      -1.711034422928e+52       4.648960547004e-06       2.429772229769e+00 
       6.580088985043e+13       1.519736286657e-14       1.745531690044e-25       7.043126970530e-09       9.342608311008e+21       1.414308953672e+04       2.149376637440e-10       9.306278767508e+17       4.066333533808e-09       5.158294566141e+43       7.078522511446e+32       3.797613062567e+33       5.716846584509e+28       6.334645306189e-13       3.958476900669e+42       5.716846584509e+28       6.334645306189e-13       3.958476900669e+42       5.716846584509e+28       6.334645306189e-13       3.958476900669e+42       3.454055557132e-08       7.509228097180e+40       8.728433005291e+43       8.728433005291e+43       2.909477668280e+43      -1.652385571451e+52       4.727756488478e-06       2.389276025940e+00 
       6.534348545226e+13       1.530374440663e-14       1.770054664757e-25       7.092239684425e-09       9.213172451242e+21       1.414308953672e+04       2.164422273902e-10       9.241587653930e+17       4.094797868544e-09       5.016354925399e+43       6.931930597449e+32       3.718966796124e+33       5.598454154240e+28       6.334645306189e-13       3.849552374943e+42       5.598454154240e+28       6.334645306189e-13       3.849552374943e+42       5.598454154240e+28       6.334645306189e-13       3.849552374943e+42       3.454055557132e-08       7.302598342966e+40       8.488254661632e+43       8.488254661632e+43       2.829418220397e+43      -1.595747017214e+52       4.806552429953e-06       2.350107566498e+00 
