# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  147       5.777482870344e-10       1.494788291514e-13      -6.173394588609e-12       8.837249005191e-16       3.426419827509e-12       6.666017278749e-13      -4.074169245896e-15 
  148       5.822327908301e-10       1.489874318545e-13      -6.186554980116e-12       8.968014824043e-16       3.360130878150e-12       6.569708232102e-13      -4.013886069694e-15 
  149       5.866947709698e-10       1.484347375014e-13      -6.196578434054e-12       9.100027628762e-16       3.295477944419e-12       6.475425334506e-13      -3.954709465658e-15 
  150       5.911330407609e-10       1.478218056556e-13      -6.203420029560e-12       9.233292255225e-16       3.232444143791e-12       6.383134129445e-13      -3.896527902052e-15 
  151       5.955463740699e-10       1.471497999729e-13      -6.207036361201e-12       9.367813402853e-16       3.171006288689e-12       6.292790618917e-13      -3.839219361366e-15 
  152       5.999335045297e-10       1.464199899855e-13      -6.207385579975e-12       9.503595631014e-16       3.111134743225e-12       6.204341047978e-13      -3.782651132405e-15 
  153       6.042931247484e-10       1.456337528854e-13      -6.204427434314e-12       9.640643355435e-16       3.052793279942e-12       6.117721689272e-13      -3.726679602374e-15 
  154       6.086238855174e-10       1.447925753085e-13      -6.198123311087e-12       9.778960844608e-16       2.995938936560e-12       6.032858627573e-13      -3.671150048970e-15 
  155       6.129243950197e-10       1.438980551179e-13      -6.188436276602e-12       9.918552216196e-16       2.940521872714e-12       5.949667544319e-13      -3.615896432462e-15 
  156       6.171932180381e-10       1.429519031884e-13      -6.175331117608e-12       1.005942143344e-15       2.886485226702e-12       5.868053502149e-13      -3.560741187781e-15 
  157       6.214288751634e-10       1.419559451892e-13      -6.158774382297e-12       1.020157230158e-15       2.833764972223e-12       5.787910729443e-13      -3.505495016607e-15 
  158       6.256298420028e-10       1.409121233688e-13      -6.138734421311e-12       1.034500846424e-15       2.782289775123e-12       5.709122404856e-13      -3.449956679457e-15 
  159       6.297945483880e-10       1.398224983380e-13      -6.115181428737e-12       1.048973339984e-15       2.731980850134e-12       5.631560441857e-13      -3.393912787768e-15 
  160       6.339213775835e-10       1.386892508539e-13      -6.088087483115e-12       1.063575041804e-15       2.682751817622e-12       5.555085273266e-13      -3.337137595988e-15 
  161       6.380087763875e-10       1.375146328153e-13      -6.057426419243e-12       1.078306229803e-15       2.634526393258e-12       5.479577173877e-13      -3.279445681667e-15 
