# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       3.982282350279e-10       1.196247537578e-13      -3.843026178667e-12       0.000000000000e+00       8.048292822124e-12       1.269941233349e-12      -6.667183410142e-15 
  109       4.026454332849e-10       1.213839876089e-13      -3.930693657239e-12       0.000000000000e+00       7.851879742445e-12       1.246340382517e-12      -6.608707263850e-15 
  110       4.070848406031e-10       1.231067444481e-13      -4.017818144044e-12       0.000000000000e+00       7.661889701348e-12       1.223445753995e-12      -6.551880868641e-15 
  111       4.115456387513e-10       1.247912343550e-13      -4.104324840721e-12       0.000000000000e+00       7.478105281637e-12       1.201225257202e-12      -6.496249212890e-15 
  112       4.160268712014e-10       1.264356729817e-13      -4.190138274238e-12       0.000000000000e+00       7.300253571771e-12       1.179639643885e-12      -6.441309843013e-15 
  113       4.205274386575e-10       1.280382825567e-13      -4.275182321357e-12       0.000000000000e+00       7.128004538140e-12       1.158642299658e-12      -6.386511646678e-15 
  114       4.250460945854e-10       1.295972928874e-13      -4.359380233086e-12       0.000000000000e+00       6.960969397331e-12       1.138179035542e-12      -6.331253636018e-15 
  115       4.295814407416e-10       1.311109423643e-13      -4.442654659143e-12       0.000000000000e+00       6.798698988402e-12       1.118187879503e-12      -6.274883730850e-15 
  116       4.341321271790e-10       1.325775269056e-13      -4.524928610540e-12       0.000000000000e+00       6.640782178725e-12       1.098613006902e-12      -6.216835128821e-15 
  117       4.386974894094e-10       1.339955513986e-13      -4.606128427828e-12       0.000000000000e+00       6.487158134730e-12       1.079448898959e-12      -6.157056826972e-15 
  118       4.432769806730e-10       1.353635986411e-13      -4.686181221348e-12       0.000000000000e+00       6.337839137485e-12       1.060701186660e-12      -6.095633402185e-15 
  119       4.478699717598e-10       1.366802844581e-13      -4.765013997787e-12       0.000000000000e+00       6.192813211071e-12       1.042372909689e-12      -6.032652107510e-15 
  120       4.524757483460e-10       1.379442591292e-13      -4.842553692934e-12       0.000000000000e+00       6.052043379322e-12       1.024464432983e-12      -5.968202871889e-15 
  121       4.570935083321e-10       1.391542088160e-13      -4.918727204435e-12       0.000000000000e+00       5.915466922564e-12       1.006973363280e-12      -5.902378299873e-15 
  122       4.617223591791e-10       1.403088569889e-13      -4.993461424545e-12       0.000000000000e+00       5.782994634359e-12       9.898944656724e-13      -5.835273671344e-15 
  123       4.663613152459e-10       1.414069658549e-13      -5.066683272883e-12       0.000000000000e+00       5.654510078239e-12       9.732195801569e-13      -5.766986941233e-15 
  124       4.710092951269e-10       1.424473377842e-13      -5.138319729182e-12       0.000000000000e+00       5.529868844454e-12       9.569375381854e-13      -5.697618739242e-15 
